step,volume,free_surface_area,singularity_count
1772,6.4150378108e-02,8.1499969959e-01,1.4000000000e+01
1773,6.4150385559e-02,8.0999970436e-01,5.0000000000e+00
1774,6.4100377262e-02,7.7999973297e-01,1.2000000000e+01
1775,6.4250379801e-02,7.9999971390e-01,1.1000000000e+01
1776,6.4200386405e-02,7.4999970198e-01,6.0000000000e+00
1777,6.4150385559e-02,7.5999969244e-01,1.6000000000e+01
1778,6.4100384712e-02,7.5999975204e-01,1.2000000000e+01
1779,6.4050391316e-02,7.2499978542e-01,9.0000000000e+00
1780,6.3950389624e-02,7.6499974728e-01,1.6000000000e+01
1781,6.4000390470e-02,7.7999973297e-01,8.0000000000e+00
1782,6.3950389624e-02,7.6999974251e-01,1.1000000000e+01
1783,6.3975386322e-02,7.4999976158e-01,1.1000000000e+01
1784,6.4050383866e-02,7.5499975681e-01,1.2000000000e+01
1785,6.4175389707e-02,7.4499976635e-01,6.0000000000e+00
1786,6.4175382257e-02,7.3499971628e-01,1.8000000000e+01
1787,6.4100392163e-02,7.2499972582e-01,1.2000000000e+01
1788,6.4150393009e-02,7.3999971151e-01,8.0000000000e+00
1789,6.4175389707e-02,7.9499965906e-01,1.3000000000e+01
1790,6.4175389707e-02,7.9499965906e-01,1.4000000000e+01
1791,6.4050391316e-02,7.9999965429e-01,6.0000000000e+00
1792,6.4050391316e-02,7.5999963284e-01,1.2000000000e+01
1793,6.4075388014e-02,7.2999966145e-01,1.4000000000e+01
1794,6.4075395465e-02,7.4499964714e-01,7.0000000000e+00
1795,6.4075388014e-02,7.6499962807e-01,1.1000000000e+01
1796,6.4000390470e-02,7.7499961853e-01,1.2000000000e+01
1797,6.4050391316e-02,7.5499963760e-01,1.3000000000e+01
1798,6.4025394619e-02,7.7499961853e-01,1.0000000000e+01
1799,6.3975393772e-02,7.8499960899e-01,1.0000000000e+01
1800,6.3975393772e-02,7.4499964714e-01,1.6000000000e+01
1801,6.4025394619e-02,7.6999962330e-01,1.9000000000e+01
1802,6.4125396311e-02,7.8999966383e-01,9.0000000000e+00
1803,6.4125396311e-02,7.9499965906e-01,1.0000000000e+01
1804,6.4100392163e-02,7.9999959469e-01,1.2000000000e+01
1805,6.4075395465e-02,7.9499959946e-01,1.2000000000e+01
1806,6.4175389707e-02,7.4499964714e-01,6.0000000000e+00
1807,6.4200393856e-02,7.1499967575e-01,7.0000000000e+00
1808,6.4175397158e-02,7.1499967575e-01,1.2000000000e+01
1809,6.4150400460e-02,6.9999969006e-01,1.0000000000e+01
1810,6.4125396311e-02,7.7499961853e-01,7.0000000000e+00
1811,6.4075402915e-02,7.2999966145e-01,1.1000000000e+01
1812,6.4150400460e-02,7.1999967098e-01,1.0000000000e+01
1813,6.4200401306e-02,7.5499963760e-01,1.2000000000e+01
1814,6.4150400460e-02,7.6499962807e-01,5.0000000000e+00
1815,6.4175397158e-02,7.5499963760e-01,1.3000000000e+01
1816,6.4125396311e-02,7.5499963760e-01,1.3000000000e+01
1817,6.4075395465e-02,7.6499962807e-01,1.1000000000e+01
1818,6.4100399613e-02,6.9999969006e-01,1.3000000000e+01
1819,6.4100399613e-02,7.0999968052e-01,1.1000000000e+01
1820,6.4175397158e-02,7.1499973536e-01,6.0000000000e+00
1821,6.4100399613e-02,6.9999969006e-01,1.2000000000e+01
1822,6.4100399613e-02,6.7999970913e-01,1.2000000000e+01
1823,6.4100399613e-02,6.7499971390e-01,1.0000000000e+01
1824,6.4050391316e-02,7.1499967575e-01,9.0000000000e+00
1825,6.4050406218e-02,7.5499963760e-01,1.0000000000e+01
1826,6.4225398004e-02,7.1499967575e-01,6.0000000000e+00
1827,6.4075395465e-02,7.6499962807e-01,1.1000000000e+01
1828,6.4075402915e-02,7.2999966145e-01,9.0000000000e+00
1829,6.4075402915e-02,7.1999967098e-01,1.1000000000e+01
1830,6.4025402069e-02,7.0999968052e-01,7.0000000000e+00
1831,6.4100392163e-02,7.0999968052e-01,8.0000000000e+00
1832,6.4125403762e-02,7.2999966145e-01,1.1000000000e+01
1833,6.4125396311e-02,7.3499965668e-01,9.0000000000e+00
1834,6.4175397158e-02,6.8499970436e-01,1.1000000000e+01
1835,6.4150400460e-02,7.0499968529e-01,6.0000000000e+00
1836,6.4150400460e-02,7.2499966621e-01,1.3000000000e+01
1837,6.4200401306e-02,7.1499967575e-01,1.0000000000e+01
1838,6.4175397158e-02,7.3499965668e-01,8.0000000000e+00
1839,6.4050398767e-02,7.1999967098e-01,7.0000000000e+00
1840,6.4025394619e-02,7.2999966145e-01,1.3000000000e+01
1841,6.4000397921e-02,7.5999963284e-01,1.6000000000e+01
1842,6.4075402915e-02,7.6999962330e-01,7.0000000000e+00
1843,6.3975401223e-02,7.8999960423e-01,1.4000000000e+01
1844,6.4000397921e-02,7.3999965191e-01,1.2000000000e+01
1845,6.4025402069e-02,7.5999963284e-01,1.2000000000e+01
1846,6.4075402915e-02,7.4999964237e-01,1.0000000000e+01
1847,6.4025402069e-02,7.4999964237e-01,1.5000000000e+01
1848,6.4050398767e-02,7.6499962807e-01,1.1000000000e+01
1849,6.4075402915e-02,7.5499963760e-01,8.0000000000e+00
1850,6.4125396311e-02,7.3499965668e-01,1.3000000000e+01
1851,6.4125403762e-02,7.5499963760e-01,6.0000000000e+00
1852,6.4025402069e-02,7.8999960423e-01,9.0000000000e+00
1853,6.4075402915e-02,7.4999964237e-01,8.0000000000e+00
1854,6.4050406218e-02,7.4999964237e-01,6.0000000000e+00
1855,6.4050398767e-02,8.1499963999e-01,1.8000000000e+01
1856,6.4050406218e-02,8.0999958515e-01,9.0000000000e+00
1857,6.4125403762e-02,7.9999959469e-01,8.0000000000e+00
1858,6.4150407910e-02,7.6999962330e-01,2.1000000000e+01
1859,6.4075402915e-02,8.0999958515e-01,9.0000000000e+00
1860,6.4250402153e-02,8.1499963999e-01,1.7000000000e+01
1861,6.4250409603e-02,7.7499961853e-01,8.0000000000e+00
1862,6.4200408757e-02,7.9499959946e-01,1.4000000000e+01
1863,6.4250402153e-02,7.6499962807e-01,1.0000000000e+01
1864,6.4275406301e-02,7.5499963760e-01,7.0000000000e+00
1865,6.4250402153e-02,7.6999962330e-01,1.1000000000e+01
1866,6.4300410450e-02,7.8499960899e-01,2.0000000000e+01
1867,6.4375400543e-02,7.5499963760e-01,1.1000000000e+01
1868,6.4250402153e-02,7.7499961853e-01,1.1000000000e+01
1869,6.4400404692e-02,7.7999967337e-01,1.4000000000e+01
1870,6.4375407994e-02,7.7999961376e-01,1.3000000000e+01
1871,6.4425401390e-02,7.8999966383e-01,1.5000000000e+01
1872,6.4375400543e-02,7.8999966383e-01,1.5000000000e+01
1873,6.4225405455e-02,7.9499965906e-01,1.4000000000e+01
1874,6.4175404608e-02,7.8499966860e-01,1.4000000000e+01
1875,6.4225405455e-02,8.1999957561e-01,1.1000000000e+01
1876,6.4175404608e-02,8.0999964476e-01,9.0000000000e+00
1877,6.4025402069e-02,7.7999967337e-01,1.4000000000e+01
1878,6.4025409520e-02,7.7999967337e-01,1.0000000000e+01
1879,6.4050413668e-02,8.1499963999e-01,1.6000000000e+01
1880,6.4100407064e-02,7.8499972820e-01,1.3000000000e+01
1881,6.4125403762e-02,8.1499963999e-01,1.9000000000e+01
1882,6.4150407910e-02,8.1499963999e-01,1.5000000000e+01
1883,6.4100407064e-02,8.3499968052e-01,1.0000000000e+01
1884,6.4150407910e-02,8.3499968052e-01,1.6000000000e+01
1885,6.4175404608e-02,8.2499969006e-01,1.3000000000e+01
1886,6.4250409603e-02,8.3499968052e-01,1.3000000000e+01
1887,6.4275406301e-02,8.4499967098e-01,1.2000000000e+01
1888,6.4275406301e-02,8.0499970913e-01,1.4000000000e+01
1889,6.4375407994e-02,7.9499971867e-01,1.1000000000e+01
1890,6.4475409687e-02,7.8499972820e-01,1.2000000000e+01
1891,6.4400404692e-02,7.6499974728e-01,1.7000000000e+01
1892,6.4375407994e-02,8.1499969959e-01,1.6000000000e+01
1893,6.4200408757e-02,7.9999971390e-01,1.4000000000e+01
1894,6.4250409603e-02,7.9999971390e-01,1.7000000000e+01
1895,6.4300402999e-02,7.9999971390e-01,1.3000000000e+01
1896,6.4250402153e-02,7.9499971867e-01,9.0000000000e+00
1897,6.4275398850e-02,8.2499969006e-01,1.4000000000e+01
1898,6.4300402999e-02,7.7999973297e-01,1.1000000000e+01
1899,6.4100399613e-02,8.3999967575e-01,1.2000000000e+01
1900,6.4200393856e-02,8.0999970436e-01,1.3000000000e+01
1901,6.4225405455e-02,8.1999969482e-01,1.3000000000e+01
1902,6.4325399697e-02,8.1499969959e-01,1.0000000000e+01
1903,6.4375393093e-02,8.1499969959e-01,1.0000000000e+01
1904,6.4300402999e-02,8.1499969959e-01,8.0000000000e+00
1905,6.4350396395e-02,7.7499973774e-01,1.1000000000e+01
1906,6.4250402153e-02,8.0499970913e-01,1.4000000000e+01
1907,6.4300395548e-02,8.3499968052e-01,1.2000000000e+01
1908,6.4450398088e-02,8.1499981880e-01,1.5000000000e+01
1909,6.4450390637e-02,7.9499971867e-01,1.8000000000e+01
1910,6.4350396395e-02,8.0499970913e-01,1.5000000000e+01
1911,6.4325399697e-02,8.1499969959e-01,1.0000000000e+01
1912,6.4350388944e-02,8.0499970913e-01,1.4000000000e+01
1913,6.4375393093e-02,8.3499968052e-01,1.3000000000e+01
1914,6.4600393176e-02,7.9999971390e-01,1.8000000000e+01
1915,6.4525395632e-02,8.0999970436e-01,1.8000000000e+01
1916,6.4550392330e-02,8.3999967575e-01,1.1000000000e+01
1917,6.4650394022e-02,8.2999980450e-01,8.0000000000e+00
1918,6.4450390637e-02,8.8999974728e-01,1.7000000000e+01
1919,6.4425386488e-02,8.9999973774e-01,1.2000000000e+01
1920,6.4450390637e-02,8.6499977112e-01,1.4000000000e+01
1921,6.4400382340e-02,8.7999975681e-01,9.0000000000e+00
1922,6.4400389791e-02,8.5999977589e-01,1.4000000000e+01
1923,6.4275391400e-02,8.8499975204e-01,1.1000000000e+01
1924,6.4300388098e-02,8.9499974251e-01,9.0000000000e+00
1925,6.4450390637e-02,8.8499975204e-01,1.7000000000e+01
1926,6.4400389791e-02,9.1499972343e-01,1.1000000000e+01
1927,6.4375385642e-02,8.7999975681e-01,1.2000000000e+01
1928,6.4475379884e-02,8.8999974728e-01,1.0000000000e+01
1929,6.4425371587e-02,9.2999970913e-01,1.6000000000e+01
1930,6.4425379038e-02,8.9999973774e-01,9.0000000000e+00
1931,6.4450383186e-02,8.9999973774e-01,1.0000000000e+01
1932,6.4475379884e-02,8.9999973774e-01,1.5000000000e+01
1933,6.4525380731e-02,8.7999975681e-01,1.5000000000e+01
1934,6.4575381577e-02,8.5999977589e-01,1.5000000000e+01
1935,6.4525380731e-02,8.8999974728e-01,1.0000000000e+01
1936,6.4400374889e-02,8.8999974728e-01,1.5000000000e+01
1937,6.4525373280e-02,9.0999972820e-01,1.1000000000e+01
1938,6.4350374043e-02,9.3999969959e-01,1.4000000000e+01
1939,6.4425379038e-02,9.2999970913e-01,1.1000000000e+01
1940,6.4425371587e-02,9.4999969006e-01,9.0000000000e+00
1941,6.4400367439e-02,9.4499969482e-01,1.0000000000e+01
1942,6.4475364983e-02,9.3499970436e-01,1.3000000000e+01
1943,6.4500369132e-02,8.8499975204e-01,1.3000000000e+01
1944,6.4425371587e-02,8.9499980211e-01,8.0000000000e+00
1945,6.4450368285e-02,9.3499970436e-01,1.8000000000e+01
1946,6.4475372434e-02,9.5499968529e-01,1.6000000000e+01
1947,6.4425371587e-02,9.4499969482e-01,6.0000000000e+00
1948,6.4375370741e-02,9.3499970436e-01,1.7000000000e+01
1949,6.4350366592e-02,9.4499969482e-01,1.4000000000e+01
1950,6.4425364137e-02,9.7499966621e-01,1.2000000000e+01
1951,6.4350359142e-02,9.3499970436e-01,1.2000000000e+01
1952,6.4425356686e-02,9.1499972343e-01,1.7000000000e+01
1953,6.4425356686e-02,8.8499975204e-01,1.3000000000e+01
1954,6.4500354230e-02,9.6499979496e-01,1.2000000000e+01
1955,6.4500354230e-02,9.5499980450e-01,6.0000000000e+00
1956,6.4400359988e-02,9.9499976635e-01,1.2000000000e+01
1957,6.4425349236e-02,9.9499964714e-01,7.0000000000e+00
1958,6.4575359225e-02,9.7999966145e-01,8.0000000000e+00
1959,6.4425356686e-02,1.0199996233e+00,1.1000000000e+01
1960,6.4350351691e-02,9.6999979019e-01,1.8000000000e+01
1961,6.4350351691e-02,9.3999969959e-01,1.1000000000e+01
1962,6.4400337636e-02,9.0999984741e-01,1.8000000000e+01
1963,6.4450345933e-02,9.4999969006e-01,1.4000000000e+01
1964,6.4375340939e-02,9.8999977112e-01,1.0000000000e+01
1965,6.4475342631e-02,9.6999979019e-01,1.3000000000e+01
1966,6.4350351691e-02,1.0099997520e+00,1.1000000000e+01
1967,6.4350344241e-02,9.9999976158e-01,9.0000000000e+00
1968,6.4275339246e-02,1.0099997520e+00,1.1000000000e+01
1969,6.4375348389e-02,9.7999978065e-01,1.0000000000e+01
1970,6.4525350928e-02,9.5499980450e-01,1.5000000000e+01
1971,6.4500339329e-02,9.6499979496e-01,1.9000000000e+01
1972,6.4575336874e-02,9.3499982357e-01,1.4000000000e+01
1973,6.4525350928e-02,9.8499977589e-01,9.0000000000e+00
1974,6.4400337636e-02,9.7499978542e-01,1.1000000000e+01
1975,6.4400337636e-02,9.9499976635e-01,1.2000000000e+01
1976,6.4375340939e-02,9.7499978542e-01,1.1000000000e+01
1977,6.4425341785e-02,9.5499980450e-01,1.4000000000e+01
1978,6.4600341022e-02,9.5499980450e-01,9.0000000000e+00
1979,6.4575329423e-02,9.8499977589e-01,1.7000000000e+01
1980,6.4575336874e-02,1.0049997568e+00,1.3000000000e+01
1981,6.4650341868e-02,9.7999978065e-01,1.3000000000e+01
1982,6.4575329423e-02,1.0199997425e+00,1.0000000000e+01
1983,6.4475335181e-02,1.0499997139e+00,1.8000000000e+01
1984,6.4550325274e-02,9.9999976158e-01,1.3000000000e+01
1985,6.4525336027e-02,9.7999978065e-01,1.1000000000e+01
1986,6.4650326967e-02,9.7499978542e-01,1.2000000000e+01
1987,6.4550325274e-02,9.8499977589e-01,1.5000000000e+01
1988,6.4450331032e-02,9.9499982595e-01,8.0000000000e+00
1989,6.4475327730e-02,1.0049997568e+00,1.4000000000e+01
1990,6.4550317824e-02,1.0249998569e+00,9.0000000000e+00
1991,6.4625330269e-02,9.8499983549e-01,1.2000000000e+01
1992,6.4575321972e-02,9.8499983549e-01,1.3000000000e+01
1993,6.4525328577e-02,1.0049998760e+00,1.1000000000e+01
1994,6.4500324428e-02,1.0149998665e+00,1.0000000000e+01
1995,6.4500324428e-02,9.9999988079e-01,7.0000000000e+00
1996,6.4500324428e-02,1.0399998426e+00,1.0000000000e+01
1997,6.4550317824e-02,1.0499998331e+00,1.6000000000e+01
1998,6.4525321126e-02,1.0299998522e+00,1.0000000000e+01
1999,6.4525321126e-02,1.0199998617e+00,9.0000000000e+00
2000,6.4600326121e-02,1.0099998713e+00,1.1000000000e+01
2001,6.4600318670e-02,1.0099998713e+00,1.4000000000e+01
2002,6.4725317061e-02,1.0199999809e+00,1.4000000000e+01
2003,6.4600326121e-02,1.0399999619e+00,1.1000000000e+01
2004,6.4700320363e-02,1.0599998236e+00,1.1000000000e+01
2005,6.4525321126e-02,1.0999999046e+00,8.0000000000e+00
2006,6.4525313675e-02,1.0699999332e+00,2.0000000000e+01
2007,6.4525313675e-02,1.0899999142e+00,1.0000000000e+01
2008,6.4525313675e-02,1.0899997950e+00,1.0000000000e+01
2009,6.4625307918e-02,1.0699999332e+00,9.0000000000e+00
2010,6.4725309610e-02,1.0499998331e+00,1.5000000000e+01
2011,6.4675316215e-02,1.0599998236e+00,1.3000000000e+01
2012,6.4625315368e-02,1.0599998236e+00,1.6000000000e+01
2013,6.4675308764e-02,1.0799998045e+00,1.3000000000e+01
2014,6.4700305462e-02,1.0799998045e+00,1.2000000000e+01
2015,6.4575307071e-02,1.0799998045e+00,8.0000000000e+00
2016,6.4650304615e-02,1.0599998236e+00,1.4000000000e+01
2017,6.4625307918e-02,1.0599999428e+00,1.2000000000e+01
2018,6.4625307918e-02,1.0499998331e+00,1.5000000000e+01
2019,6.4625307918e-02,1.0599998236e+00,9.0000000000e+00
2020,6.4550302923e-02,1.0799998045e+00,1.0000000000e+01
2021,6.4625300467e-02,1.0899997950e+00,5.0000000000e+00
2022,6.4625307918e-02,1.0699998140e+00,1.1000000000e+01
2023,6.4750306308e-02,1.0799998045e+00,1.8000000000e+01
2024,6.4750313759e-02,1.0999999046e+00,1.3000000000e+01
2025,6.4725302160e-02,1.0899997950e+00,1.4000000000e+01
2026,6.4650304615e-02,1.1099997759e+00,1.1000000000e+01
2027,6.4650304615e-02,1.1099998951e+00,8.0000000000e+00
2028,6.4675301313e-02,1.0799999237e+00,1.2000000000e+01
2029,6.4825303853e-02,1.0899997950e+00,9.0000000000e+00
2030,6.4850300550e-02,1.1099998951e+00,1.2000000000e+01
2031,6.4875297248e-02,1.0849997997e+00,1.1000000000e+01
2032,6.4750298858e-02,1.1099997759e+00,9.0000000000e+00
2033,6.4675301313e-02,1.1199997663e+00,1.7000000000e+01
2034,6.4700298011e-02,1.1199997663e+00,1.0000000000e+01
2035,6.4725294709e-02,1.1499997377e+00,1.4000000000e+01
2036,6.4850300550e-02,1.1199998856e+00,1.1000000000e+01
2037,6.4875297248e-02,1.1299997568e+00,9.0000000000e+00
2038,6.4825296402e-02,1.1099997759e+00,1.3000000000e+01
2039,6.4925298095e-02,1.1099997759e+00,1.7000000000e+01
2040,6.4725287259e-02,1.1099997759e+00,1.1000000000e+01
2041,6.4800299704e-02,1.1099997759e+00,1.3000000000e+01
2042,6.4800307155e-02,1.1099997759e+00,1.2000000000e+01
2043,6.4750291407e-02,1.1099997759e+00,1.2000000000e+01
2044,6.4725302160e-02,1.1299997568e+00,1.0000000000e+01
2045,6.4775295556e-02,1.1199997663e+00,1.6000000000e+01
2046,6.4875297248e-02,1.1099997759e+00,9.0000000000e+00
2047,6.4850300550e-02,1.1199997663e+00,8.0000000000e+00
2048,6.4825288951e-02,1.1449997425e+00,1.2000000000e+01
2049,6.4875297248e-02,1.1399997473e+00,1.9000000000e+01
2050,6.5000303090e-02,1.1399997473e+00,1.1000000000e+01
2051,6.4975298941e-02,1.1199997663e+00,1.5000000000e+01
2052,6.4850300550e-02,1.1199998856e+00,6.0000000000e+00
2053,6.4900293946e-02,1.1199998856e+00,5.0000000000e+00
2054,6.4975298941e-02,1.1299997568e+00,1.4000000000e+01
2055,6.4925290644e-02,1.1599998474e+00,1.2000000000e+01
2056,6.4750291407e-02,1.1499998569e+00,2.3000000000e+01
2057,6.4800292253e-02,1.1599997282e+00,1.3000000000e+01
2058,6.4825288951e-02,1.1199998856e+00,1.2000000000e+01
2059,6.4750291407e-02,1.1199998856e+00,1.3000000000e+01
2060,6.4700298011e-02,1.1249997616e+00,1.2000000000e+01
2061,6.4725287259e-02,1.1349997520e+00,1.4000000000e+01
2062,6.4800292253e-02,1.1349997520e+00,1.7000000000e+01
2063,6.4925290644e-02,1.1449998617e+00,1.2000000000e+01
2064,6.4875297248e-02,1.1649998426e+00,1.9000000000e+01
2065,6.4900286496e-02,1.1749998331e+00,1.0000000000e+01
2066,6.4800292253e-02,1.1449998617e+00,1.0000000000e+01
2067,6.4900286496e-02,1.1399998665e+00,1.0000000000e+01
2068,6.4850285649e-02,1.1499998569e+00,1.7000000000e+01
2069,6.4700290561e-02,1.1749998331e+00,8.0000000000e+00
2070,6.4725294709e-02,1.1849998236e+00,1.0000000000e+01
2071,6.4625293016e-02,1.1549998522e+00,1.2000000000e+01
2072,6.4700290561e-02,1.1549998522e+00,1.6000000000e+01
2073,6.4775288105e-02,1.1749998331e+00,9.0000000000e+00
2074,6.4675286412e-02,1.1849998236e+00,1.4000000000e+01
2075,6.4650289714e-02,1.1949998140e+00,7.0000000000e+00
2076,6.4650297165e-02,1.1849998236e+00,6.0000000000e+00
2077,6.4700298011e-02,1.1699998379e+00,1.1000000000e+01
2078,6.4775280654e-02,1.1899998188e+00,1.9000000000e+01
2079,6.4825296402e-02,1.1799998283e+00,1.3000000000e+01
2080,6.4875289798e-02,1.1899998188e+00,1.8000000000e+01
2081,6.4900293946e-02,1.1799998283e+00,1.4000000000e+01
2082,6.4875297248e-02,1.1599998474e+00,1.4000000000e+01
2083,6.4850293100e-02,1.1549998522e+00,1.4000000000e+01
2084,6.4775288105e-02,1.1499998569e+00,1.1000000000e+01
2085,6.4850293100e-02,1.1399998665e+00,1.0000000000e+01
2086,6.4875289798e-02,1.1699998379e+00,1.1000000000e+01
2087,6.4850285649e-02,1.1699998379e+00,1.1000000000e+01
2088,6.4725294709e-02,1.1449998617e+00,1.4000000000e+01
2089,6.4675293863e-02,1.1449998617e+00,1.1000000000e+01
2090,6.4675293863e-02,1.1349998713e+00,1.6000000000e+01
2091,6.4725294709e-02,1.1799998283e+00,1.0000000000e+01
2092,6.4700290561e-02,1.1999998093e+00,9.0000000000e+00
2093,6.4800292253e-02,1.1699998379e+00,1.1000000000e+01
2094,6.4925298095e-02,1.1599998474e+00,1.0000000000e+01
2095,6.4800292253e-02,1.1799998283e+00,1.0000000000e+01
2096,6.4750291407e-02,1.1399997473e+00,1.0000000000e+01
2097,6.4775295556e-02,1.1649998426e+00,1.3000000000e+01
2098,6.4825296402e-02,1.1799998283e+00,1.1000000000e+01
2099,6.4700290561e-02,1.1899998188e+00,1.0000000000e+01
2100,6.4775295556e-02,1.1799998283e+00,1.4000000000e+01
2101,6.4725287259e-02,1.1799998283e+00,8.0000000000e+00
2102,6.4700298011e-02,1.2049998045e+00,4.0000000000e+00
2103,6.4700298011e-02,1.2049998045e+00,9.0000000000e+00
2104,6.4600296319e-02,1.2249997854e+00,1.4000000000e+01
2105,6.4825296402e-02,1.2049998045e+00,9.0000000000e+00
2106,6.4850293100e-02,1.1749998331e+00,8.0000000000e+00
2107,6.4750291407e-02,1.1649998426e+00,1.8000000000e+01
2108,6.4750298858e-02,1.1799998283e+00,1.6000000000e+01
2109,6.4725287259e-02,1.1699997187e+00,1.0000000000e+01
2110,6.4750298858e-02,1.1699997187e+00,1.6000000000e+01
2111,6.4775295556e-02,1.1199997663e+00,1.1000000000e+01
2112,6.4725294709e-02,1.1149997711e+00,1.3000000000e+01
2113,6.4750291407e-02,1.1299997568e+00,9.0000000000e+00
2114,6.4675293863e-02,1.1399997473e+00,8.0000000000e+00
2115,6.4800299704e-02,1.1199997663e+00,9.0000000000e+00
2116,6.4850300550e-02,1.0699998140e+00,1.4000000000e+01
2117,6.4875304699e-02,1.0799998045e+00,7.0000000000e+00
2118,6.4875297248e-02,1.0949997902e+00,8.0000000000e+00
2119,6.4900301397e-02,1.1049997807e+00,1.1000000000e+01
2120,6.4875304699e-02,1.0949997902e+00,5.0000000000e+00
2121,6.4875297248e-02,1.0749998093e+00,1.5000000000e+01
2122,6.4800299704e-02,1.0599998236e+00,1.3000000000e+01
2123,6.4650304615e-02,1.0199997425e+00,3.0000000000e+00
2124,6.4600303769e-02,1.0399998426e+00,9.0000000000e+00
2125,6.4675301313e-02,1.0199997425e+00,1.5000000000e+01
2126,6.4825303853e-02,9.9499976635e-01,1.0000000000e+01
2127,6.4750298858e-02,9.6999979019e-01,1.5000000000e+01
2128,6.4725302160e-02,1.0299997330e+00,1.3000000000e+01
2129,6.4650297165e-02,1.0499997139e+00,1.2000000000e+01
2130,6.4775295556e-02,1.0399997234e+00,1.2000000000e+01
2131,6.4800299704e-02,1.0149997473e+00,1.1000000000e+01
2132,6.4675301313e-02,1.0249996185e+00,1.2000000000e+01
2133,6.4600296319e-02,1.0049997568e+00,1.8000000000e+01
2134,6.4600296319e-02,9.8499965668e-01,1.3000000000e+01
2135,6.4650297165e-02,9.8999965191e-01,1.2000000000e+01
2136,6.4550302923e-02,9.9999970198e-01,1.1000000000e+01
2137,6.4700298011e-02,9.8999965191e-01,8.0000000000e+00
2138,6.4750306308e-02,9.6999967098e-01,1.2000000000e+01
2139,6.4625300467e-02,9.8499965668e-01,1.4000000000e+01
2140,6.4675301313e-02,9.6999967098e-01,1.1000000000e+01
2141,6.4700298011e-02,9.2999970913e-01,1.2000000000e+01
2142,6.4575307071e-02,9.2999970913e-01,1.2000000000e+01
2143,6.4700305462e-02,9.4499969482e-01,1.5000000000e+01
2144,6.4625293016e-02,9.6499967575e-01,1.3000000000e+01
2145,6.4550302923e-02,9.7499966621e-01,1.4000000000e+01
2146,6.4675293863e-02,9.5499968529e-01,9.0000000000e+00
2147,6.4675301313e-02,9.5999968052e-01,1.4000000000e+01
2148,6.4650304615e-02,9.6999967098e-01,1.0000000000e+01
2149,6.4600303769e-02,9.8999965191e-01,9.0000000000e+00
2150,6.4875297248e-02,9.6499973536e-01,1.3000000000e+01
2151,6.4575299621e-02,9.9499964714e-01,1.2000000000e+01
2152,6.4625300467e-02,9.4499969482e-01,1.1000000000e+01
